Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleCondition,SalePrice
71,20,RL,95.0,13651.0,IR1,Inside,NAmes,1Fam,1Story,7,6,1973.0,1973,Gable,Plywood,Plywood,BrkFace,789.9208000000001,TA,CBlock,Gd,Gd,ALQ,1572.1681,343.0,2153.8405000000002,Ex,2218.0086000000006,0.0,2223.0,1,2,0,3,TA,8,2,Gd,Attchd,1973.0,Fin,2,516.0,300.0,0.0,NA,2,2007,Normal,244000
72,20,RL,69.0,7599.0,Reg,Corner,Mitchel,1Fam,1Story,4,6,1982.0,2006,Gable,HdBoard,Plywood,NA,0.0,TA,CBlock,TA,No,ALQ,565.0,280.0,845.0,TA,845.0,0.0,845.0,1,1,0,2,TA,4,0,NA,Detchd,1987.0,Unf,2,360.0,0.0,0.0,NA,6,2007,Normal,129500
73,60,RL,74.0,10141.0,IR1,Corner,Gilbert,1Fam,2Story,7,5,1998.0,1998,Gable,VinylSd,VinylSd,BrkFace,40.0,TA,PConc,Gd,No,Unf,0.0,832.0,832.0,Gd,885.0,833.0,1718.0,0,2,1,3,TA,7,1,TA,Attchd,1998.0,Fin,2,427.0,0.0,94.0,NA,12,2009,Normal,185000
74,20,RL,85.0,10200.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1954.0,2003,Gable,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,CBlock,TA,No,ALQ,320.0,404.0,1086.0,Gd,1086.0,0.0,1086.0,1,1,0,3,TA,6,0,NA,Attchd,1989.0,Unf,2,490.0,0.0,0.0,GdWo,5,2010,Normal,144900
75,50,RM,60.0,5790.0,Reg,Corner,OldTown,1Fam,2Story,3,6,1915.0,1950,Otro,VinylSd,VinylSd,NA,0.0,Gd,CBlock,Fa,No,Unf,0.0,840.0,840.0,Gd,840.0,765.0,1605.0,0,2,0,3,TA,8,0,NA,Detchd,1916.0,Unf,1,379.0,0.0,0.0,NA,5,2010,Normal,107400
76,180,RM,21.0,1680.0,Reg,Inside,MeadowV,Twnhs,SLvl,4,5,1973.0,1973,Gable,CemntBd,CmentBd,NA,0.0,TA,CBlock,Gd,Gd,GLQ,462.0,0.0,462.0,TA,526.0,462.0,988.0,1,1,0,2,TA,5,0,NA,BuiltIn,1973.0,Unf,1,297.0,120.0,101.0,GdWo,11,2009,Normal,91000
77,20,RL,NA,8475.0,IR1,Inside,NAmes,1Fam,1Story,4,7,1956.0,1956,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,ALQ,228.0,724.0,952.0,Ex,952.0,0.0,952.0,0,1,0,2,TA,4,0,NA,Detchd,1956.0,Unf,1,283.0,0.0,0.0,NA,4,2008,Normal,135750
78,50,RM,50.0,8635.0,Reg,Inside,BrkSide,1Fam,1.5Fin,5,5,1948.0,2001,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,No,BLQ,336.0,295.0,672.0,TA,1072.0,213.0,1285.0,1,1,0,2,TA,6,0,NA,Detchd,1948.0,Unf,1,240.0,0.0,0.0,MnPrv,1,2008,Normal,127000
79,90,RL,72.0,10778.0,Reg,Inside,Sawyer,Duplex,1Story,4,5,1968.0,1968,Hip,HdBoard,HdBoard,NA,0.0,TA,CBlock,TA,No,Unf,0.0,1768.0,1768.0,TA,1768.0,0.0,1768.0,0,2,0,4,TA,8,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,4,2010,Normal,136500
80,50,RM,60.0,10440.0,Reg,Corner,OldTown,1Fam,2Story,5,6,1910.0,1981,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,PConc,TA,No,Unf,0.0,440.0,440.0,Gd,682.0,548.0,1230.0,0,1,1,2,TA,5,0,NA,Detchd,1966.0,Unf,2,440.0,74.0,0.0,MnPrv,5,2009,Normal,110000
81,60,RL,100.0,13000.0,Reg,Corner,NAmes,1Fam,2Story,6,6,1968.0,1968,Gable,VinylSd,VinylSd,BrkFace,576.0,TA,CBlock,Gd,No,Rec,448.0,448.0,896.0,TA,1182.0,960.0,2142.0,0,2,1,4,Gd,8,1,Gd,Attchd,1968.0,Fin,1,509.0,0.0,72.0,NA,6,2009,Normal,193500
82,120,RM,32.0,4500.0,Reg,FR2,Mitchel,TwnhsE,1Story,6,5,1998.0,1998,Hip,VinylSd,VinylSd,BrkFace,443.0,TA,PConc,Ex,No,GLQ,1201.0,36.0,1237.0,Ex,1337.0,0.0,1337.0,1,2,0,2,TA,5,0,NA,Attchd,1998.0,Fin,2,405.0,0.0,199.0,NA,3,2006,Normal,153500
83,20,RL,78.0,10206.0,Reg,Inside,Somerst,1Fam,1Story,8,5,2007.0,2007,Gable,VinylSd,VinylSd,Stone,468.0,TA,PConc,Gd,No,GLQ,33.0,1530.0,1563.0,Ex,1563.0,0.0,1563.0,0,2,0,3,Gd,6,1,Gd,Attchd,2007.0,RFn,3,758.0,144.0,99.0,NA,10,2008,Normal,245000
84,20,RL,80.0,8892.0,IR1,Inside,NAmes,1Fam,1Story,5,5,1960.0,1960,Gable,MetalSd,MetalSd,BrkCmn,66.0,TA,CBlock,TA,No,Unf,0.0,1065.0,1065.0,Gd,1065.0,0.0,1065.0,0,1,1,3,TA,6,0,NA,Detchd,1974.0,Unf,2,461.0,74.0,0.0,NA,7,2007,Normal,126500
85,80,RL,NA,8530.0,IR1,Inside,Gilbert,1Fam,SLvl,7,5,1995.0,1996,Gable,HdBoard,HdBoard,BrkFace,22.0,TA,PConc,Gd,No,Unf,0.0,384.0,384.0,Gd,804.0,670.0,1474.0,0,2,1,3,TA,7,1,TA,BuiltIn,1995.0,Fin,2,400.0,120.0,72.0,NA,5,2009,Normal,168500
86,60,RL,121.0,16059.0,Reg,Corner,NoRidge,1Fam,2Story,8,5,1991.0,1992,Hip,HdBoard,HdBoard,BrkFace,284.0,Gd,CBlock,Gd,No,Unf,0.0,1288.0,1288.0,Ex,1301.0,1116.0,2417.0,0,2,1,4,Gd,9,1,TA,Attchd,1991.0,Unf,2,462.0,127.0,82.0,NA,4,2006,Normal,260000
87,60,RL,122.0,11911.0,IR2,Inside,Gilbert,1Fam,2Story,6,5,2005.0,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Av,Unf,0.0,684.0,684.0,Ex,684.0,876.0,1560.0,0,2,1,3,Gd,6,1,Gd,BuiltIn,2005.0,Fin,2,400.0,100.0,38.0,NA,3,2009,Normal,174000
88,160,FV,40.0,3951.0,Reg,Corner,Somerst,TwnhsE,2Story,6,5,2009.0,2009,Gable,VinylSd,VinylSd,Stone,76.0,Gd,PConc,Gd,Av,Unf,0.0,612.0,612.0,Ex,612.0,612.0,1224.0,0,2,1,2,Gd,4,0,NA,Detchd,2009.0,RFn,2,528.0,0.0,234.0,NA,6,2009,Partial,164500
89,50,Otro,105.0,8470.0,IR1,Corner,IDOTRR,1Fam,1.5Fin,3,3,1915.0,1982,Hip,Plywood,Plywood,NA,0.0,Otro,CBlock,TA,No,Unf,0.0,1013.0,1013.0,TA,1013.0,0.0,1526.0,0,1,0,2,Fa,6,0,NA,NA,NA,NA,0,0.0,0.0,0.0,MnPrv,10,2009,Abnorml,85000
90,20,RL,60.0,8070.0,Reg,Inside,CollgCr,1Fam,1Story,4,5,1994.0,1995,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,No,GLQ,588.0,402.0,990.0,Ex,990.0,0.0,990.0,1,1,0,3,TA,5,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,8,2007,Normal,123600
91,20,RL,60.0,7200.0,Reg,Inside,NAmes,1Fam,1Story,4,5,1950.0,1950,Gable,BrkFace,Wd Sdng,NA,0.0,TA,Slab,NA,NA,NA,0.0,0.0,0.0,TA,1040.0,0.0,1040.0,0,1,0,2,TA,4,0,NA,Detchd,1950.0,Unf,2,420.0,0.0,29.0,NA,7,2006,Normal,109900
92,20,RL,85.0,8500.0,Reg,Inside,NAmes,1Fam,1Story,5,3,1961.0,1961,Hip,HdBoard,HdBoard,BrkCmn,203.0,TA,CBlock,TA,No,Rec,600.0,635.0,1235.0,TA,1235.0,0.0,1235.0,0,1,0,2,TA,6,0,NA,Attchd,1961.0,Unf,2,480.0,0.0,0.0,GdWo,12,2006,Abnorml,98600
93,30,RL,80.0,13360.0,IR1,Inside,Crawfor,1Fam,1Story,5,7,1921.0,2006,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,BrkTil,Gd,No,ALQ,713.0,163.0,876.0,Ex,964.0,0.0,964.0,1,1,0,2,TA,5,0,NA,Detchd,1921.0,Unf,2,432.0,0.0,0.0,NA,8,2009,Normal,163500
94,190,Otro,60.0,7200.0,Reg,Corner,OldTown,2fmCon,Otro,6,6,1910.0,1998,Hip,MetalSd,MetalSd,NA,0.0,TA,BrkTil,TA,Mn,Rec,1046.0,168.0,1214.0,Ex,1260.0,1031.0,2291.0,0,2,0,4,TA,9,1,Gd,Detchd,1916.0,Unf,2,506.0,0.0,0.0,NA,11,2007,Normal,133900
95,60,RL,69.0,9337.0,IR1,Inside,CollgCr,1Fam,2Story,6,5,1997.0,1997,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,No,GLQ,648.0,176.0,824.0,Ex,905.0,881.0,1786.0,1,2,1,3,Gd,7,0,NA,Attchd,1997.0,RFn,2,684.0,0.0,162.0,NA,5,2007,Normal,204750
96,60,RL,NA,9765.0,IR2,Corner,Gilbert,1Fam,2Story,6,8,1993.0,1993,Gable,VinylSd,VinylSd,BrkFace,68.0,Ex,PConc,Gd,No,ALQ,310.0,370.0,680.0,Gd,680.0,790.0,1470.0,0,2,1,3,TA,6,1,TA,BuiltIn,1993.0,Fin,2,420.0,232.0,63.0,NA,4,2009,Normal,185000
97,20,RL,78.0,10264.0,IR1,Inside,CollgCr,1Fam,1Story,7,5,1999.0,1999,Gable,VinylSd,VinylSd,BrkFace,183.0,Gd,PConc,Gd,Av,ALQ,1162.0,426.0,1588.0,Ex,1588.0,0.0,1588.0,0,2,0,3,Gd,6,0,NA,Attchd,1999.0,RFn,2,472.0,158.0,29.0,NA,8,2006,Normal,214000
98,20,RL,73.0,10921.0,Reg,Inside,Edwards,1Fam,1Story,4,5,1965.0,1965,Hip,HdBoard,HdBoard,BrkFace,48.0,TA,CBlock,TA,No,Rec,520.0,440.0,960.0,TA,960.0,0.0,960.0,1,1,0,3,TA,6,0,NA,Attchd,1965.0,Fin,1,432.0,120.0,0.0,NA,5,2007,Normal,94750
99,30,RL,85.0,10625.0,Reg,Corner,Edwards,1Fam,1Story,5,5,1920.0,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,BrkTil,TA,No,ALQ,108.0,350.0,458.0,Fa,835.0,0.0,835.0,0,1,0,2,TA,5,0,NA,Basment,1920.0,Unf,1,366.0,0.0,0.0,NA,5,2010,Abnorml,83000
100,20,RL,77.0,9320.0,IR1,Inside,NAmes,1Fam,1Story,4,5,1959.0,1959,Gable,Plywood,Plywood,NA,0.0,TA,CBlock,TA,No,ALQ,569.0,381.0,950.0,Fa,1225.0,0.0,1225.0,1,1,1,3,TA,6,0,NA,NA,NA,NA,0,0.0,352.0,0.0,NA,1,2010,Normal,128950
101,20,RL,NA,10603.0,IR1,Inside,NWAmes,1Fam,1Story,6,7,1977.0,2001,Gable,Plywood,Plywood,BrkFace,28.0,TA,PConc,TA,Mn,ALQ,1200.0,410.0,1610.0,Gd,1610.0,0.0,1610.0,1,2,0,3,Gd,6,2,TA,Attchd,1977.0,RFn,2,480.0,168.0,68.0,NA,2,2010,Normal,205000
102,60,RL,77.0,9206.0,Reg,Inside,SawyerW,1Fam,2Story,6,5,1985.0,1985,Gable,HdBoard,HdBoard,BrkFace,336.0,Gd,CBlock,Gd,No,Unf,0.0,741.0,741.0,TA,977.0,755.0,1732.0,0,2,1,3,Gd,7,1,TA,Attchd,1985.0,Fin,2,476.0,192.0,46.0,NA,6,2010,Normal,178000
103,90,RL,64.0,7018.0,Reg,Inside,SawyerW,Duplex,1Story,5,5,1979.0,1979,Gable,HdBoard,HdBoard,NA,0.0,TA,Slab,NA,NA,NA,0.0,0.0,0.0,TA,1535.0,0.0,1535.0,0,2,0,4,TA,8,0,NA,Attchd,1979.0,Unf,2,410.0,0.0,0.0,NA,6,2009,Otro,118964
104,20,RL,94.0,10402.0,IR1,Corner,CollgCr,1Fam,1Story,7,5,2009.0,2009,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,No,Unf,0.0,1226.0,1226.0,Ex,1226.0,0.0,1226.0,0,2,0,3,Gd,6,0,NA,Attchd,2009.0,RFn,3,740.0,0.0,36.0,NA,5,2010,Normal,198900
105,50,RM,NA,7758.0,Reg,Corner,IDOTRR,1Fam,1.5Fin,7,4,1931.0,1950,Gable,Stucco,Stucco,BrkFace,600.0,TA,PConc,TA,No,LwQ,224.0,816.0,1040.0,Ex,1226.0,592.0,1818.0,0,1,1,4,TA,7,2,TA,Detchd,1951.0,Unf,1,240.0,0.0,0.0,NA,6,2007,Normal,169500
106,60,FV,75.0,9375.0,Reg,Inside,Somerst,1Fam,2Story,8,5,2003.0,2004,Hip,VinylSd,VinylSd,BrkFace,768.0,Gd,PConc,Ex,No,Unf,0.0,1053.0,1053.0,Ex,1053.0,939.0,1992.0,0,2,1,3,Gd,9,1,Gd,Attchd,2003.0,RFn,2,648.0,140.0,45.0,NA,8,2008,Normal,250000
107,30,RM,60.0,10800.0,Reg,Inside,OldTown,1Fam,1Story,4,7,1899.6638,1995,Otro,VinylSd,VinylSd,NA,0.0,TA,BrkTil,Fa,No,Unf,0.0,641.0,641.0,Gd,1047.0,0.0,1047.0,0,1,0,2,TA,6,0,NA,Detchd,1954.0,Unf,1,273.0,0.0,0.0,NA,8,2007,Normal,100000
108,20,RM,50.0,6000.0,Reg,Inside,OldTown,1Fam,1Story,5,5,1948.0,1950,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,ALQ,104.0,516.0,789.0,Ex,789.0,0.0,789.0,0,1,0,2,TA,5,0,NA,Detchd,1948.0,Unf,1,250.0,0.0,0.0,NA,4,2008,Partial,115000
109,50,RM,85.0,8500.0,Reg,Corner,IDOTRR,1Fam,1.5Fin,5,7,1919.0,2005,Gable,CemntBd,CmentBd,NA,0.0,TA,CBlock,TA,No,Unf,0.0,793.0,793.0,TA,997.0,520.0,1517.0,0,2,0,3,Fa,7,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,8,2007,Normal,115000
110,20,RL,105.0,11751.0,IR1,Inside,NWAmes,1Fam,1Story,6,6,1977.0,1977,Hip,Plywood,Plywood,BrkFace,480.0,TA,CBlock,Gd,No,BLQ,705.0,1139.0,1844.0,Ex,1844.0,0.0,1844.0,0,2,0,3,TA,7,1,TA,Attchd,1977.0,RFn,2,546.0,0.0,122.0,MnPrv,1,2010,Normal,190000
111,50,RL,75.0,9525.0,Reg,Inside,Edwards,1Fam,1.5Fin,6,4,1954.0,1972,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,No,Rec,444.0,550.0,994.0,Gd,1216.0,639.0,1855.0,0,2,0,4,TA,7,0,NA,Attchd,1954.0,Unf,1,325.0,182.0,0.0,NA,10,2006,Normal,136900
112,80,RL,NA,7750.0,IR1,Inside,Gilbert,1Fam,SLvl,7,5,2000.0,2000,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,No,GLQ,250.0,134.0,384.0,Ex,774.0,656.0,1430.0,0,2,1,3,TA,7,1,TA,BuiltIn,2000.0,Fin,2,400.0,180.0,0.0,NA,4,2010,Normal,180000
113,60,RL,77.0,9965.0,Reg,Inside,CollgCr,1Fam,2Story,7,5,2007.0,2007,Gable,VinylSd,VinylSd,Stone,220.0,Gd,PConc,Ex,Av,GLQ,984.0,280.0,1264.0,Ex,1282.0,1414.0,2696.0,1,2,1,4,Ex,10,1,Gd,BuiltIn,2007.0,Fin,3,792.0,120.0,184.0,NA,10,2007,Partial,383970
114,20,RL,NA,21000.0,Reg,Corner,Crawfor,1Fam,1Story,6,5,1953.0,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,CBlock,Gd,Mn,ALQ,35.0,905.0,1809.0,TA,2218.0086000000006,0.0,2259.0,1,2,0,3,Gd,7,2,Gd,Basment,1953.0,Unf,2,450.0,166.0,120.0,MnPrv,10,2007,Abnorml,217000
115,70,RL,61.0,7259.0,IR1,Inside,Crawfor,1Fam,2Story,6,8,1945.0,2002,Otro,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,No,ALQ,774.0,104.0,1028.0,Ex,1436.0,884.0,2320.0,1,2,1,3,Gd,9,1,TA,Detchd,1945.0,Unf,1,180.0,224.0,0.0,MnPrv,7,2007,Normal,259500
116,160,FV,34.0,3230.0,Reg,Corner,Somerst,TwnhsE,2Story,6,5,1999.0,1999,Gable,MetalSd,MetalSd,BrkFace,789.9208000000001,TA,PConc,Gd,No,GLQ,419.0,310.0,729.0,Gd,729.0,729.0,1458.0,0,2,1,2,TA,5,1,Fa,Detchd,1999.0,Unf,2,440.0,0.0,32.0,NA,6,2007,Normal,176000
117,20,RL,NA,11616.0,Reg,Inside,Sawyer,1Fam,1Story,5,5,1962.0,1962,Gable,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,CBlock,TA,No,LwQ,170.0,252.0,1092.0,TA,1092.0,0.0,1092.0,0,1,0,3,TA,6,1,Po,Attchd,1962.0,Unf,1,288.0,0.0,20.0,NA,9,2009,Normal,139000
118,20,RL,74.0,8536.0,Reg,Corner,Edwards,1Fam,1Story,5,5,2006.0,2007,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,No,Unf,0.0,1125.0,1125.0,Gd,1125.0,0.0,1125.0,0,1,1,2,TA,5,0,NA,Attchd,2007.0,Unf,2,430.0,80.0,64.0,NA,4,2007,Partial,155000
119,60,RL,90.0,12376.0,Reg,Corner,SawyerW,1Fam,2Story,7,5,1990.0,1990,Hip,Plywood,Plywood,NA,0.0,TA,PConc,Gd,Mn,GLQ,1470.0,203.0,1673.0,Gd,1699.0,1416.017200000001,3116.7068000000017,1,3,0,5,Gd,11,2,TA,Attchd,1990.0,Unf,3,594.0,367.0,0.0,NA,5,2010,Normal,320000
120,60,RL,65.0,8461.0,Reg,Inside,CollgCr,1Fam,2Story,6,5,2005.0,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,728.0,728.0,Ex,728.0,728.0,1456.0,0,2,1,3,Gd,8,1,Gd,Attchd,2005.0,Fin,2,390.0,0.0,24.0,NA,7,2006,Partial,163990
121,80,RL,NA,21453.0,IR1,CulDSac,ClearCr,1Fam,SLvl,6,5,1969.0,1969,Otro,Plywood,Plywood,NA,0.0,TA,CBlock,TA,Gd,ALQ,938.0,0.0,938.0,Ex,988.0,0.0,988.0,1,1,0,1,TA,4,2,TA,Attchd,1969.0,Unf,2,540.0,0.0,130.0,NA,10,2006,Normal,180000
122,50,RM,50.0,6060.0,Reg,Inside,IDOTRR,1Fam,1.5Fin,4,5,1939.0,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,PConc,TA,No,Unf,0.0,732.0,732.0,Gd,772.0,351.0,1123.0,0,1,0,3,TA,4,0,NA,Detchd,1979.0,Unf,1,264.0,0.0,0.0,MnPrv,6,2007,Normal,100000
123,20,RL,75.0,9464.0,Reg,Corner,NAmes,1Fam,1Story,6,7,1958.0,1958,Hip,MetalSd,MetalSd,BrkFace,135.0,TA,CBlock,TA,No,BLQ,570.0,510.0,1080.0,Gd,1080.0,0.0,1080.0,0,1,0,3,TA,5,0,NA,Attchd,1958.0,Unf,1,288.0,0.0,0.0,NA,6,2008,Normal,136000
124,120,RL,55.0,7892.0,Reg,Inside,SawyerW,TwnhsE,1Story,6,5,1993.0,1993,Gable,Plywood,Plywood,NA,0.0,Gd,PConc,Gd,No,GLQ,300.0,899.0,1199.0,Ex,1199.0,0.0,1199.0,0,2,0,2,Gd,5,0,NA,Attchd,1993.0,RFn,2,530.0,0.0,63.0,NA,3,2008,Normal,153900
125,20,RL,48.0,17043.0,IR1,CulDSac,NWAmes,1Fam,1Story,6,5,1979.0,1998,Gable,HdBoard,HdBoard,NA,0.0,TA,CBlock,Gd,No,Unf,0.0,1362.0,1362.0,TA,1586.0,0.0,1586.0,0,2,0,3,TA,7,1,TA,Attchd,1979.0,Unf,2,435.0,192.0,0.0,NA,1,2009,Normal,181000
126,190,RM,60.0,6780.0,Reg,Inside,IDOTRR,2fmCon,1.5Fin,6,8,1935.0,1982,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,Av,GLQ,490.0,30.0,520.0,Gd,520.0,0.0,754.0,1,1,0,2,TA,5,0,NA,NA,NA,NA,0,0.0,53.0,0.0,NA,6,2006,Normal,84500
127,120,RL,NA,4928.0,IR1,Inside,Otro,TwnhsE,1Story,6,5,1976.0,1976,Gable,Plywood,Plywood,NA,0.0,TA,CBlock,Gd,No,ALQ,120.0,958.0,1078.0,TA,958.0,0.0,958.0,0,2,0,2,TA,5,1,TA,Attchd,1977.0,RFn,2,440.0,0.0,205.0,NA,2,2007,Normal,128000
128,45,RM,55.0,4388.0,IR1,Inside,OldTown,1Fam,Otro,5,7,1930.0,1950,Gable,WdShing,Wd Sdng,NA,0.0,TA,BrkTil,TA,No,LwQ,116.0,556.0,672.0,Ex,840.0,0.0,840.0,0,1,0,3,TA,5,1,TA,NA,NA,NA,0,0.0,0.0,0.0,NA,6,2007,Normal,87000
129,60,RL,69.0,7590.0,Reg,Inside,NAmes,1Fam,2Story,6,5,1966.0,1966,Gable,VinylSd,VinylSd,BrkFace,266.0,TA,CBlock,TA,No,BLQ,512.0,148.0,660.0,TA,660.0,688.0,1348.0,0,1,1,3,TA,6,1,Fa,Attchd,1966.0,RFn,2,453.0,188.0,108.0,NA,7,2006,Normal,155000
130,20,RL,69.0,8973.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1958.0,1991,Gable,Plywood,Plywood,BrkFace,85.0,TA,CBlock,TA,No,Rec,567.0,413.0,1008.0,TA,1053.0,0.0,1053.0,0,1,1,3,Ex,6,0,NA,Otro,1998.0,RFn,2,750.0,0.0,80.0,MnWw,7,2006,Abnorml,150000
131,60,RL,88.0,14200.0,Reg,Corner,NAmes,1Fam,2Story,7,6,1966.0,1966,Gable,MetalSd,MetalSd,BrkFace,309.0,TA,CBlock,TA,No,Rec,445.0,479.0,924.0,Ex,1216.0,941.0,2157.0,0,2,1,4,Gd,8,2,Gd,Attchd,1966.0,Fin,2,487.0,105.0,66.0,GdPrv,5,2006,Normal,226000
132,60,RL,NA,12224.0,IR1,Corner,Gilbert,1Fam,2Story,6,5,2000.0,2000,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,PConc,Gd,No,GLQ,695.0,297.0,992.0,Ex,1022.0,1032.0,2054.0,1,2,1,3,Gd,7,1,TA,BuiltIn,2000.0,RFn,2,390.0,24.0,48.0,NA,7,2009,Normal,244000
133,20,RL,75.0,7388.0,Reg,Corner,NAmes,1Fam,1Story,5,6,1959.0,2002,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,Rec,405.0,658.0,1063.0,Gd,1327.0,0.0,1327.0,1,1,0,3,Gd,7,0,NA,Detchd,1974.0,Unf,2,624.0,0.0,0.0,NA,7,2007,Normal,150750
134,20,RL,NA,6853.0,IR1,Inside,Timber,1Fam,1Story,8,5,2001.0,2002,Gable,VinylSd,VinylSd,BrkFace,136.0,Gd,PConc,Ex,No,GLQ,1005.0,262.0,1267.0,Ex,1296.0,0.0,1296.0,1,2,0,2,Gd,6,0,NA,Attchd,2001.0,Fin,2,471.0,192.0,25.0,NA,6,2009,Normal,220000
135,20,RL,78.0,10335.0,IR1,Inside,Sawyer,1Fam,1Story,5,6,1968.0,1993,Gable,Plywood,Plywood,NA,0.0,TA,CBlock,TA,No,Rec,570.0,891.0,1461.0,Gd,1721.0,0.0,1721.0,0,2,1,3,TA,7,1,TA,Attchd,1968.0,RFn,2,440.0,0.0,96.0,MnPrv,7,2006,Normal,180000
136,20,RL,80.0,10400.0,Reg,Inside,NWAmes,1Fam,1Story,7,6,1970.0,1970,Hip,Plywood,Plywood,BrkFace,288.0,TA,PConc,TA,No,Unf,0.0,1304.0,1304.0,Gd,1682.0,0.0,1682.0,0,2,0,3,TA,7,1,Gd,Attchd,1970.0,Unf,2,530.0,98.0,0.0,MnPrv,5,2008,Normal,174000
137,20,RL,NA,10355.0,IR1,Corner,NAmes,1Fam,1Story,5,5,1967.0,1967,Gable,MetalSd,MetalSd,BrkFace,196.0,TA,CBlock,TA,No,BLQ,695.0,519.0,1214.0,TA,1214.0,0.0,1214.0,0,2,0,3,TA,5,1,Fa,Attchd,1967.0,RFn,1,318.0,0.0,111.0,NA,7,2007,Normal,143000
138,90,RL,82.0,11070.0,Reg,Inside,Mitchel,Duplex,1Story,7,5,1988.0,1989,Gable,VinylSd,VinylSd,BrkFace,70.0,TA,CBlock,TA,No,Unf,0.0,1795.8405000000002,1907.0,Gd,1959.0,0.0,1959.0,0,3,0,5,TA,9,0,NA,Otro,1989.0,Unf,3,766.0,0.0,0.0,NA,7,2006,Family,171000
139,60,RL,73.0,9066.0,IR1,Inside,CollgCr,1Fam,2Story,8,5,1999.0,2000,Gable,VinylSd,VinylSd,BrkFace,320.0,Gd,PConc,Gd,Mn,GLQ,668.0,336.0,1004.0,Ex,1004.0,848.0,1852.0,0,2,1,3,Gd,7,2,TA,Attchd,1999.0,Fin,3,660.0,224.0,106.0,GdPrv,12,2008,Normal,230000
140,60,RL,65.0,15426.0,IR1,Inside,CollgCr,1Fam,2Story,6,5,1997.0,1997,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,No,GLQ,821.0,107.0,928.0,Ex,928.0,836.0,1764.0,1,2,1,3,Gd,7,0,NA,Attchd,1997.0,RFn,2,470.0,276.0,99.0,MnPrv,8,2009,Normal,231500
141,20,RL,70.0,10500.0,Reg,FR2,NAmes,1Fam,1Story,4,5,1971.0,1971,Gable,HdBoard,HdBoard,NA,0.0,TA,CBlock,TA,No,ALQ,432.0,432.0,864.0,TA,864.0,0.0,864.0,0,1,0,3,TA,5,1,Po,NA,NA,NA,0,0.0,0.0,0.0,NA,4,2010,Normal,115000
142,20,RL,78.0,11645.0,Reg,Inside,CollgCr,1Fam,1Story,7,5,2005.0,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Av,GLQ,1300.0,434.0,1734.0,Ex,1734.0,0.0,1734.0,1,2,0,3,Gd,7,0,NA,Attchd,2005.0,Fin,2,660.0,160.0,24.0,NA,1,2006,Normal,260000
143,50,RL,71.0,8520.0,Reg,Corner,NAmes,1Fam,1.5Fin,5,4,1952.0,1952,Gable,BrkFace,Wd Sdng,NA,0.0,TA,CBlock,TA,No,Rec,507.0,403.0,910.0,Fa,910.0,475.0,1385.0,0,2,0,4,TA,6,0,NA,Detchd,2000.0,Unf,2,720.0,0.0,0.0,MnPrv,6,2010,Normal,166000
